id,fa,year,title,global_cites,in_corpus_cites,pagerank,venue
https://openalex.org/W2082617672,Grau,2012,Self and social regulation of learning during collaborative activities in the classroom: T,228,11,0.00038,Learning and Instruction
https://openalex.org/W2758735431,Schwaighofer,2017,How to combine collaboration scripts and heuristic worked examples to foster mathematical ,21,2,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4392445448,Zhao,2024,Epistemic Network Analysis for End-users: Closing the Loop in the Context of Multimodal An,14,1,0.00019,
https://openalex.org/W180663519,Thovex,2013,An Epistemic Equivalence for Predictive Social Networks Analysis,6,0,0.00018,Lecture notes in computer science
https://openalex.org/W2017627157,Mapfumo,2015,Building on indigenous knowledge to strengthen the capacity of smallholder farming communi,100,0,0.00018,Climate and Development
https://openalex.org/W4255251746,Dowell,2014,"Modeling Learners’ Cognitive, Affective, and Social Processes through Language and Discour",22,0,0.00018,Journal of Learning Analytics
https://openalex.org/W4229777278,Caldeira,2008,Group cognition: Computer support for building collaborative knowledge,15,2,0.00019,Journal of the American Society for Information Science and Technology
https://openalex.org/W4377140396,Zheng,2023,The impacts of the comprehensive learning analytics approach on learning performance in on,19,2,0.0002,Education and Information Technologies
https://openalex.org/W2945368970,Hod,2019,Conceptualizing the designs of authentic computer-supported collaborative learning environ,35,5,0.00031,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1495621055,Strijbos,2004,What we know about CSCL and implementing it in higher education,299,45,0.00305,
https://openalex.org/W2153172233,So,2010,Examining the Roles of Blended Learning Approaches in Computer- Supported Collaborative Le,133,1,0.00018,
https://openalex.org/W1972241023,Gielen,2012,"Peer Assessment in a Wiki: Product Improvement, Students’ Learning And Perception Regardin",35,0,0.00018,Procedia - Social and Behavioral Sciences
https://openalex.org/W4256560230,Pilkington,2003,Facilitating debate in networked learning: Reflecting on online synchronous discussion in ,46,7,0.00056,Instructional Science
https://openalex.org/W1569837048,Weinberger,2003,Scripts for Computer-Supported Collaborative Learning,65,11,0.00187,Electronic Theses of LMU Munich (Ludwig-Maximilians-Universität München)
https://openalex.org/W1520427559,Scardamalia,2010,A Brief History of Knowledge Building,212,31,0.00105,Canadian Journal of Learning and Technology
https://openalex.org/W1483681310,Stahl,2008,Book review: Exploring thinking as communicating in CSCL,24,2,0.00031,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2108888868,Richards,2007,21st Century Knowledge‐Building in the Asia Pacific: Towards a Multi‐Disciplinary Framewor,7,0,0.00018,The Electronic Journal of Information Systems in Developing Countries
https://openalex.org/W2157705513,Allaire,2013,Synthèse d’idées et de travaux à propos de la coélaboration/création de connaissances et d,4,0,0.00018,
https://openalex.org/W2114807692,Sun,2014,Collaborative Inquiry with a Web-Based Science Learning Environment: When Teachers Enact I,30,1,0.00019,Educational Technology & Society
https://openalex.org/W2218357479,Hendriks,2015,Measuring Laypeople’s Trust in Experts in a Digital Age: The Muenster Epistemic Trustworth,364,0,0.00018,PLoS ONE
https://openalex.org/W2551816782,Erkens,2016,Improving collaborative learning in the classroom: Text mining based grouping and represen,56,5,0.00027,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1986007759,Li,2012,A social recommender mechanism for improving knowledge sharing in online forums,50,0,0.00018,Information Processing & Management
https://openalex.org/W4392164150,Chen,2024,Effects of group awareness support in CSCL on students’ learning performance: A three-leve,25,5,0.00025,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3199222620,Ha,2021,The impact of a gamified mobile question-asking app on museum visitor group interactions: ,14,2,0.00023,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1997901159,Clarà,2009,Toward a dialectic relation between the results in CSCL: Three critical methodological asp,28,3,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3014596384,Hüllermeier,2021,Aleatoric and epistemic uncertainty in machine learning: an introduction to concepts and m,1462,1,0.00025,Machine Learning
https://openalex.org/W2803814233,Wang,2018,The roles of collective task value and collaborative behaviors in collaborative performanc,26,3,0.00027,Educational Technology Research and Development
https://openalex.org/W2015856567,Silverman,1995,Computer Supported Collaborative Learning (CSCL),83,5,0.00038,Computers & Education
https://openalex.org/W4403970126,Yu,2024,Development of ENA 3D: A Tool for Epistemic Network Analysis in Three-Dimensional Space,2,0,0.00018,Communications in computer and information science
https://openalex.org/W1493994266,Baghaei,2005,COLLECT-UML: Supporting Individual and Collaborative Learning of UML Class Diagrams in a C,16,3,0.00031,Lecture notes in computer science
https://openalex.org/W2996235372,Wang,2019,Effects of online teaching presence on students' interactions and collaborative knowledge ,84,0,0.00018,Journal of Computer Assisted Learning
https://openalex.org/W1841409404,Ng,2008,Rapid collaborative knowledge building: lessons learned from two primary science classroom,15,3,0.00027,
https://openalex.org/W56375724,Daradoumis,2000,A Methodological Approach to Networked Collaborative Learning: Design and pedagogy issues,20,0,0.00018,Proceedings of the International Conference on Networked Learning
https://openalex.org/W55976318,Kiggins,2006,The Knowledge Building Community Program: A Partnership for Progress in Teacher Education,5,0,0.00018,Kluwer Academic Publishers eBooks
https://openalex.org/W4399331167,Baker,2024,Editorial notes: on dialogues and sequences,2,2,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3135000981,Scardamalia,2020,Will knowledge building remain uniquely human?,6,2,0.0002,Qwerty
https://openalex.org/W2504691963,Wang,2016,Sharing and community curation of mass spectrometry data with Global Natural Products Soci,4562,1,0.00096,Nature Biotechnology
https://openalex.org/W1967517492,Gluch,2012,Knowledge sharing and learning across community boundaries in an arena for energy efficien,37,0,0.00018,Journal of Cleaner Production
https://openalex.org/W4387844094,Mackey,2023,Leveraging Epistemic Network Analysis in Monologic Interviews to Explore Cultural Integrat,2,0,0.00018,Communications in computer and information science
https://openalex.org/W4404639466,Baker,2024,Editorial Notes: Revitalising foundational concepts,1,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2066782488,Durairaj,2015,A Proposed Conceptual Framework in Measuring Social Interaction and Knowledge Construction,19,2,0.00022,Procedia - Social and Behavioral Sciences
https://openalex.org/W3029295005,Oshima,2020,Analysis of students’ ideas and conceptual artifacts in knowledge‐building discourse,37,14,0.0004,British Journal of Educational Technology
https://openalex.org/W1503894330,Stahl,2006,Group Cognition: Computer Support for Building Collaborative Knowledge,888,125,0.00609,
https://openalex.org/W1966672298,Tuminaro,2007,Elements of a cognitive model of physics problem solving: Epistemic games,337,0,0.00018,Physical Review Special Topics - Physics Education Research
https://openalex.org/W2072740279,Kummervold,2002,Social support in a wired world: Use of online mental health forums in Norway,232,0,0.00018,Nordic Journal of Psychiatry
https://openalex.org/W2145903312,Schuler,1996,New Community Networks: Wired for Change,466,0,0.00018,Medical Entomology and Zoology
https://openalex.org/W2765502454,Simpson,2017,Cracking her codes: understanding shared technology resources as positioning artifacts for,20,3,0.00021,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2883143972,Hadwin,2018,Challenges in online collaboration: effects of scripting shared task perceptions,118,22,0.00044,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W4413952583,Kurtz,2025,Collaboration in virtual and remote laboratories for education: A systematic literature re,6,1,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W1561258647,Shell,1996,"Effects of Collaborative, Computer-Supported, Knowledge-Building Communities on High Schoo",2,0,0.00018,American Educational Research Association Annual Meeting
https://openalex.org/W4388583685,Reich-Stiebert,2023,The role of first-language heterogeneity in the acquisition of online interaction self-eff,5,0,0.00018,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W3113205541,Roschelle,2020,A review of the International Handbook of Computer-Supported Collaborative Learning 2021,8,2,0.0002,International Journal of Computer-Supported Collaborative Learning
https://openalex.org/W2137141408,Leiba,2006,A Knowledge Building Community Constructing a Knowledge Model Using Online Concept Maps,3,0,0.00018,
https://openalex.org/W2166323381,Hübscher-Younger,2003,Authority and convergence in collaborative learning,49,4,0.00025,Computers & Education
https://openalex.org/W2079129861,Chávez,2012,"Group Awareness, Learning, and Participation in Computer Supported Collaborative Learning ",29,4,0.00024,Procedia - Social and Behavioral Sciences
https://openalex.org/W2179492332,Kogut,1992,"Knowledge of the Firm, Combinative Capabilities, and the Replication of Technology",12862,5,0.00091,Organization Science
https://openalex.org/W641655376,Puntambekar,2003,Moving Toward a Theory of CSCL,19,3,0.00027,
https://openalex.org/W4385335842,Álvarez,2023,Using legitimation code theory to investigate English medium lecturers’ knowledge-building,7,0,0.00018,Journal of English for Academic Purposes
https://openalex.org/W2136179913,Braver,2014,Mechanisms of motivation–cognition interaction: challenges and opportunities,405,0,0.00018,Cognitive Affective & Behavioral Neuroscience
https://openalex.org/W2075160606,Fukś,2006,R-U-Typing-2-Me? Evolving a chat tool to increase understanding in learning activities,89,9,0.00088,International Journal of Computer-Supported Collaborative Learning
